,name,length,probability,prediction,vfam,pfam,diamond,label,score_euk_non_euk,pred_euk_non_euk,score_non_euk_virus,pred_non_euk_virus,score_virus_non_virus,pred_virus_non_virus,hybrid_probability,hybrid_prediction,tax_id,rank,tax_name,top_label,non_euk_label,micromonas_label,annotation_label
77843,NODE_6968_length_2704_cov_17.4813_g5418_i0,2704,0.938881351851,1.0,0.0,0.0,0.0,0.0,0.997086205714,1.0,0.807218419762,1.0,0.169556921162,0.0,0.967546197725,True,131567,no rank,cellular organisms,N/A,True,False,no annotation
122379,NODE_156_length_5976_cov_173.679_g107_i0,5976,8.67851964868e-08,0.0,0.0,0.0,0.0,0.0,0.999855256733,1.0,0.0186116085558,0.0,0.00185642324431,0.0,0.000294571952015,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
112432,NODE_1843_length_5125_cov_31.7525_g1143_i2,5125,0.592666644335,1.0,0.0,0.0,0.0,0.0,0.138952742564,0.0,0.872112755444,1.0,0.00939659536642,0.0,0.286971524121,False,1,no rank,root,N/A,True,False,no annotation
94730,NODE_12071_length_2673_cov_35.6092_g8365_i0,2673,0.99813129861,1.0,0.0,0.0,0.0,0.0,0.99486338889,1.0,0.560150436679,1.0,0.023981401085,0.0,0.996496004153,True,1,no rank,root,N/A,True,False,no annotation
14296,NODE_4707_length_2105_cov_6.84732_g3545_i0,2105,0.985558005087,1.0,0.0,0.0,0.0,0.0,0.999994933319,1.0,0.203947888727,0.0,0.602792185198,1.0,0.992750226179,True,131567,no rank,cellular organisms,N/A,True,False,no annotation
49911,NODE_11272_length_2609_cov_16.7114_g8406_i0,2609,0.999970148582,1.0,0.0,0.0,0.0,0.0,0.750748106514,1.0,0.0426256187018,0.0,0.00040649401276,0.0,0.866444283043,True,1,no rank,root,N/A,True,False,no annotation
164820,NODE_800_length_3214_cov_96.6467_g623_i0,3214,3.8130059051e-08,0.0,0.0,0.0,0.0,0.0,0.941593489194,1.0,0.734756585802,1.0,0.0571395954902,0.0,0.000189480910239,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
31145,NODE_2027_length_3309_cov_93.4453_g1551_i0,3309,0.00104292512671,0.0,0.0,0.0,0.0,0.0,0.999085488724,1.0,0.870448675513,1.0,0.708414394129,1.0,0.0322795811609,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
7039,NODE_252_length_4389_cov_57.1354_g192_i0,4389,0.00818160148211,0.0,0.0,0.0,0.0,0.0,0.911324190645,1.0,0.0794931296841,0.0,0.00124371713443,0.0,0.0863486615349,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
47288,NODE_4906_length_2250_cov_68.9494_g723_i3,2250,0.998253601443,1.0,0.0,0.0,0.0,0.0,0.0403509200456,0.0,0.128651202783,0.0,0.000161682587864,0.0,0.20069990348,False,1,no rank,root,N/A,True,False,no annotation
162039,NODE_2130_length_2343_cov_119.724_g1630_i0,2343,0.000774361411493,0.0,0.0,0.0,0.0,0.0,0.886116853236,1.0,0.0230981316836,0.0,0.00138896247941,0.0,0.0261949364805,False,1,no rank,root,N/A,True,False,no annotation
101367,NODE_18929_length_2156_cov_19.8777_g13193_i0,2156,0.0643426305675,0.0,0.0,0.0,0.0,0.0,0.0620587599663,0.0,0.565669814151,1.0,0.000906146265779,0.0,0.0631903779542,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
148959,NODE_8093_length_2392_cov_9.04022_g6017_i0,2392,0.000974071992944,0.0,0.0,0.0,0.0,0.0,0.000131171895824,0.0,0.651146513976,1.0,5.19522713755e-06,0.0,0.000357450514034,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
49377,NODE_10716_length_2671_cov_33.8937_g7977_i0,2671,0.432624179043,0.0,0.0,0.0,0.0,0.0,0.053532588365,0.0,0.604556161939,1.0,0.000549321798229,0.0,0.152182430305,False,1,no rank,root,N/A,True,False,no annotation
63227,NODE_5778_length_3537_cov_17.2688_g4227_i0,3537,0.308182170987,0.0,0.0,0.0,0.0,0.0,0.0582263978036,0.0,0.324089365979,0.0,0.00012786190546,0.0,0.133956476827,False,1,no rank,root,N/A,True,False,no annotation
193374,NODE_529_length_3520_cov_34.9131_g399_i0,3520,0.000106622085828,0.0,0.0,0.0,0.0,0.0,0.991251837183,1.0,0.0650179224439,0.0,0.0201850309862,0.0,0.0102805320126,False,1,no rank,root,N/A,True,False,no annotation
202643,NODE_6540_length_2461_cov_15.3271_g4916_i0,2461,0.999390324115,1.0,0.0,0.0,0.0,0.0,0.00366115184938,0.0,0.963024464114,1.0,0.00165296644721,0.0,0.060489005062,False,1,no rank,root,N/A,True,False,no annotation
187119,NODE_4182_length_3054_cov_12.2671_g2853_i1,3054,0.999583333131,1.0,0.0,0.0,0.0,0.0,0.0235503204351,0.0,0.0209846396689,0.0,4.66334090698e-06,0.0,0.153429162146,False,1,no rank,root,N/A,True,False,no annotation
202626,NODE_6521_length_2464_cov_12.3566_g4901_i0,2464,0.893678044102,1.0,0.0,0.0,0.0,0.0,0.00133200337175,0.0,0.99868142143,1.0,0.0448364790556,0.0,0.0345019154251,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
41767,NODE_791_length_2431_cov_202.07_g61_i5,2431,0.697006648635,1.0,0.0,0.0,0.0,0.0,0.728305974161,1.0,0.771810038917,1.0,0.187376646557,0.0,0.712484460343,True,1,no rank,root,N/A,True,False,no annotation
2665,NODE_2668_length_3002_cov_40.4971_g2055_i0,3002,0.876617707954,1.0,0.0,0.0,0.0,0.0,0.995744235624,1.0,0.415591515042,0.0,0.00451053362522,0.0,0.934284233807,True,1,no rank,root,N/A,True,False,no annotation
54810,NODE_16439_length_2171_cov_18.5359_g12409_i0,2171,0.0556039346438,0.0,0.0,0.0,0.0,0.0,0.000290294364479,0.0,0.997624759835,1.0,0.00870979627487,0.0,0.00401764966989,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
109959,NODE_18083_length_2038_cov_5.74181_g13596_i0,2038,0.183776553094,0.0,0.0,0.0,0.0,0.0,0.952668860073,1.0,0.56114766391,1.0,0.16243319395,0.0,0.418423468921,False,1,no rank,root,N/A,True,False,no annotation
177121,NODE_6043_length_2516_cov_51.0289_g4584_i0,2516,0.0110983242798,0.0,0.0,0.0,0.0,0.0,0.00361490145695,0.0,0.503531749343,1.0,0.0745626269266,0.0,0.00633398362871,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
92474,NODE_9774_length_2930_cov_16.7165_g6782_i0,2930,0.771745520323,1.0,0.0,0.0,0.0,0.0,0.590381754834,1.0,0.901669409004,1.0,0.231679513207,0.0,0.674999610795,True,1,no rank,root,N/A,True,False,no annotation
158686,NODE_5087_length_2168_cov_8.14434_g3877_i0,2168,6.427238091e-05,0.0,0.0,0.0,0.0,0.0,0.0175128917365,0.0,0.99891399511,1.0,0.0865128465773,0.0,0.00106094073752,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
93425,NODE_10739_length_2817_cov_4.98045_g7450_i0,2817,0.918916781426,1.0,0.0,0.0,0.0,0.0,0.0151941457783,0.0,0.0360772587641,0.0,2.85274840547e-05,0.0,0.118161565389,False,1,no rank,root,N/A,True,False,no annotation
9483,NODE_2751_length_2023_cov_23.9451_g2096_i0,2023,0.000335002573038,0.0,0.0,0.0,0.0,0.0,0.999787139078,1.0,0.787205280838,1.0,0.0365023215177,0.0,0.0183011273992,False,1,no rank,root,N/A,True,False,no annotation
140602,NODE_10738_length_2028_cov_10.1455_g8062_i0,2028,0.00106709085538,0.0,0.0,0.0,0.0,0.0,0.00672546677589,0.0,0.964429298994,1.0,0.0404813534791,0.0,0.00267893338751,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
95248,NODE_12592_length_2623_cov_12.2309_g8743_i0,2623,0.0207876809776,0.0,0.0,0.0,0.0,0.0,0.985680275175,1.0,0.192548524023,0.0,0.0151442941068,0.0,0.14314330968,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
165522,NODE_1540_length_2691_cov_38.2678_g1203_i0,2691,0.00016718056384,0.0,0.0,0.0,0.0,0.0,0.996571145148,1.0,0.435875603554,0.0,0.00935314491346,0.0,0.0129076460268,False,1,no rank,root,N/A,True,False,no annotation
86149,NODE_3352_length_4521_cov_21.2768_g2323_i0,4521,0.687961169262,1.0,0.0,0.0,0.0,0.0,0.0180488141607,0.0,0.00241152804975,0.0,1.06424802418e-05,0.0,0.111431069697,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
192916,NODE_44_length_7797_cov_36.0397_g3_i3,7797,0.000111135704348,0.0,0.0,0.0,0.0,0.0,0.00220834826394,0.0,0.964241015125,1.0,0.00586232625446,0.0,0.000495405227827,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
201956,NODE_5835_length_2576_cov_152.525_g4362_i0,2576,0.0431993786184,0.0,0.0,0.0,0.0,0.0,0.0306479882042,0.0,0.999614273041,1.0,0.83336974318,1.0,0.0363864541598,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
135486,NODE_7178_length_2406_cov_40.684_g937_i3,2406,0.888940975079,1.0,0.0,0.0,0.0,0.0,0.000821892645148,0.0,0.884982492096,1.0,0.000493682445047,0.0,0.0270298732773,False,1,no rank,root,N/A,True,False,no annotation
91612,NODE_8904_length_3039_cov_38.7071_g6162_i0,3039,0.993601006875,1.0,0.0,0.0,0.0,0.0,0.995331801588,1.0,0.0237261861395,0.0,0.00142874537035,0.0,0.994466027692,True,1,no rank,root,N/A,True,False,no annotation
25269,NODE_3343_length_3047_cov_333.955_g2441_i0,3047,0.337788273439,0.0,0.0,0.0,0.0,0.0,0.148653450472,0.0,0.988912405191,1.0,0.000972509118268,0.0,0.22408344958,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
27405,NODE_5564_length_2315_cov_18.8748_g3910_i1,2315,0.215367909163,0.0,0.0,0.0,0.0,0.0,0.00635195129943,0.0,0.00577509419519,0.0,9.9284855689e-07,0.0,0.0369865714884,False,1,no rank,root,N/A,True,False,no annotation
93963,NODE_11280_length_2753_cov_169.255_g2320_i1,2753,0.942717034804,1.0,0.0,0.0,0.0,0.0,0.494875087832,0.0,0.92558149271,1.0,0.0235180578039,0.0,0.68302794628,True,1,no rank,root,N/A,True,False,no annotation
126448,NODE_777_length_3356_cov_78.6125_g172_i7,3356,4.19213295622e-05,0.0,0.0,0.0,0.0,0.0,0.0010756925435,0.0,0.853036757265,1.0,0.000214964896351,0.0,0.000212354565818,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
12507,NODE_2884_length_2510_cov_31.8525_g2153_i0,2510,0.999707120191,1.0,0.0,0.0,0.0,0.0,0.999882068992,1.0,0.0149833512119,0.0,0.000234406791573,0.0,0.999794590765,True,1,no rank,root,N/A,True,False,no annotation
21970,NODE_5056_length_2003_cov_16.9117_g3856_i0,2003,0.249832545756,0.0,0.0,0.0,0.0,0.0,0.931562106428,1.0,0.12211226643,0.0,0.0256766033733,0.0,0.482425675704,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
200154,NODE_4005_length_2976_cov_14.3718_g2995_i0,2976,0.912867499136,1.0,0.0,0.0,0.0,0.0,0.0167820699073,0.0,0.0212274906678,0.0,2.55804847269e-06,0.0,0.123773204639,False,-2,-2,-2,N/A,True,False,no annotation
138653,NODE_349_length_3083_cov_276.558_g212_i0,3083,0.000269114019827,0.0,0.0,0.0,0.0,0.0,0.792563630857,1.0,0.163716700234,0.0,0.00779191179424,0.0,0.0146044508513,False,-2,-2,-2,N/A,True,False,no annotation
85084,NODE_2286_length_5213_cov_34.2803_g848_i1,5213,0.979460072548,1.0,0.0,0.0,0.0,0.0,0.0299992646039,0.0,0.230884059503,0.0,0.00023383042667,0.0,0.171414940671,False,1,no rank,root,N/A,True,False,no annotation
118666,NODE_8372_length_2845_cov_13.6466_g6149_i0,2845,0.510968293038,1.0,0.0,0.0,0.0,0.0,0.957836441456,1.0,0.285660555173,0.0,0.000748062077231,0.0,0.699588487255,True,1,no rank,root,N/A,True,False,no annotation
139403,NODE_1083_length_2235_cov_51.7092_g693_i0,2235,0.812795153999,1.0,0.0,0.0,0.0,0.0,0.966599989175,1.0,0.890600432698,1.0,0.379934707948,0.0,0.886367749333,True,1,no rank,root,N/A,True,False,no annotation
188518,NODE_5592_length_2735_cov_14.2496_g3972_i0,2735,0.591982137076,1.0,0.0,0.0,0.0,0.0,0.981879990777,1.0,0.691390765455,1.0,0.252714579018,0.0,0.762401085579,True,1,no rank,root,N/A,True,False,no annotation
135758,NODE_7448_length_2358_cov_62.9249_g5080_i0,2358,0.513650815243,1.0,0.0,0.0,0.0,0.0,0.96723396931,1.0,0.270346325144,0.0,0.0465282044981,0.0,0.704854961582,True,131567,no rank,cellular organisms,N/A,True,False,no annotation
6182,NODE_846_length_2183_cov_237.279_g595_i0,2183,6.23938357697e-09,0.0,0.0,0.0,0.0,0.0,0.0852782456057,0.0,0.330655282651,0.0,0.000104784370757,0.0,2.30669392227e-05,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
115952,NODE_5531_length_3391_cov_17.1295_g4004_i0,3391,0.0478481512942,0.0,0.0,0.0,0.0,0.0,0.989929396332,1.0,0.0422675337139,0.0,0.00151595230068,0.0,0.217637982729,False,1,no rank,root,N/A,True,False,no annotation
167079,NODE_3238_length_2118_cov_21.4789_g2501_i0,2118,9.95701520016e-05,0.0,0.0,0.0,0.0,0.0,0.993062695322,1.0,0.0343688640875,0.0,0.000126405955691,0.0,0.00994381232327,False,1,no rank,root,N/A,True,False,no annotation
75195,NODE_4249_length_3311_cov_50.4349_g3289_i0,3311,0.119440581599,0.0,0.0,0.0,0.0,0.0,0.553903957303,1.0,0.638347598997,1.0,0.00620199367008,0.0,0.257213162203,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
95318,NODE_12664_length_2616_cov_23.3651_g8789_i0,2616,0.995192558219,1.0,0.0,0.0,0.0,0.0,0.0807054207179,0.0,0.604660845711,1.0,0.0354365635006,0.0,0.283403306449,False,1,no rank,root,N/A,True,False,no annotation
192953,NODE_82_length_6517_cov_24.0093_g28_i2,6517,1.64573753396e-06,0.0,0.0,0.0,0.0,0.0,0.999553695814,1.0,0.0508926976289,0.0,0.00295743130769,0.0,0.00128257671677,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
94797,NODE_12135_length_2667_cov_24.1417_g6448_i3,2667,0.999992751354,1.0,0.0,0.0,0.0,0.0,0.0236078048334,0.0,0.182007930711,0.0,2.45225990009e-05,0.0,0.153647758554,False,1,no rank,root,N/A,True,False,no annotation
204073,NODE_7998_length_2271_cov_12.3768_g5962_i1,2271,0.999092148338,1.0,0.0,0.0,0.0,0.0,0.00339010927951,0.0,0.065808602879,0.0,2.63848817547e-05,0.0,0.058198209278,False,1,no rank,root,N/A,True,False,no annotation
201329,NODE_5202_length_2693_cov_13.5534_g3898_i0,2693,0.0110941869433,0.0,0.0,0.0,0.0,0.0,0.435706958247,0.0,0.979901991956,1.0,0.134232039703,0.0,0.0695256387766,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
29477,NODE_249_length_6562_cov_66.6055_g173_i0,6562,1.28326082349e-07,0.0,0.0,0.0,0.0,0.0,0.995740730491,1.0,0.0223946947788,0.0,0.00102614372782,0.0,0.000357462595217,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
119065,NODE_8794_length_2789_cov_215.911_g5881_i1,2789,0.997106665783,1.0,0.0,0.0,0.0,0.0,0.000382177742462,0.0,0.954489582359,1.0,0.000596594528499,0.0,0.0195210648921,False,1,no rank,root,N/A,True,False,no annotation
53104,NODE_14623_length_2304_cov_151.568_g10961_i0,2304,2.39612348431e-05,0.0,0.0,0.0,0.0,0.0,0.97591146373,1.0,0.96679169014,1.0,0.686630495044,1.0,0.00483570509528,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
120318,NODE_136_length_5519_cov_79.6805_g101_i0,5519,1.74740632607e-08,0.0,0.0,0.0,0.0,0.0,0.998841129781,1.0,0.801674762894,1.0,0.691572364441,1.0,0.000132112880103,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
43503,NODE_1104_length_4607_cov_257.399_g660_i1,4607,1.87025731922e-07,0.0,0.0,0.0,0.0,0.0,0.299464634632,0.0,0.843940429339,1.0,0.0149504187586,0.0,0.000236659232815,False,1,no rank,root,N/A,True,False,no annotation
187594,NODE_4659_length_2930_cov_56.3503_g3293_i0,2930,0.00215467036221,0.0,0.0,0.0,0.0,0.0,0.00564561559276,0.0,0.828173687141,1.0,0.000613376041519,0.0,0.00348775581057,False,1,no rank,root,N/A,True,False,no annotation
187280,NODE_4345_length_3005_cov_22.7281_g3056_i0,3005,0.00113009900507,0.0,0.0,0.0,0.0,0.0,0.0329615928446,0.0,0.131574085704,0.0,0.000445535817032,0.0,0.00610326660725,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
97510,NODE_14922_length_2425_cov_42.0768_g10357_i0,2425,0.914392716285,1.0,0.0,0.0,0.0,0.0,0.00559733773147,0.0,0.136004602872,0.0,0.0001368553663,0.0,0.0715413506459,False,1,no rank,root,N/A,True,False,no annotation
114345,NODE_3831_length_3910_cov_13.0565_g2747_i0,3910,0.828033470146,1.0,0.0,0.0,0.0,0.0,0.0942979582249,0.0,0.99999424225,1.0,0.584728601615,1.0,0.279431325332,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
201570,NODE_5445_length_2646_cov_156.967_g4026_i1,2646,0.00046966459425,0.0,0.0,0.0,0.0,0.0,0.998791511964,1.0,0.041071740614,0.0,0.00811863538491,0.0,0.0216586474695,False,1,no rank,root,N/A,True,False,no annotation
44916,NODE_2519_length_3116_cov_19.802_g1509_i0,3116,0.263700431843,0.0,0.0,0.0,0.0,0.0,0.189045425172,0.0,0.0965044819143,0.0,0.000456558622024,0.0,0.223274181794,False,1,no rank,root,N/A,True,False,no annotation
5207,NODE_5249_length_2024_cov_41.062_g4169_i0,2024,4.46666219986e-06,0.0,0.0,0.0,0.0,0.0,0.859672947298,1.0,0.659397373799,1.0,0.0623275410469,0.0,0.00195955828133,False,1,no rank,root,N/A,True,False,no annotation
20817,NODE_3825_length_2220_cov_44.9723_g2882_i0,2220,0.74396693755,1.0,0.0,0.0,0.0,0.0,0.999976095659,1.0,0.0344682460863,0.0,0.0530254271353,0.0,0.862524871242,True,-2,-2,-2,N/A,True,False,no annotation
158767,NODE_5170_length_2154_cov_95.5736_g3939_i0,2154,0.422893416064,0.0,0.0,0.0,0.0,0.0,0.0222988793961,0.0,0.370992357866,0.0,0.00121413890512,0.0,0.0971084408392,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
133341,NODE_5021_length_2898_cov_56.128_g3390_i0,2898,7.57906335832e-06,0.0,0.0,0.0,0.0,0.0,0.60019960514,1.0,0.492239390008,0.0,0.00342906484535,0.0,0.00213282695852,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
207380,NODE_22_length_4610_cov_317.959_g8_i0,4610,0.281269786133,0.0,0.0,0.0,0.0,0.0,0.995881224918,1.0,0.789636211024,1.0,0.0805892946706,0.0,0.529255419572,True,131567,no rank,cellular organisms,N/A,True,False,no annotation
113843,NODE_3317_length_4135_cov_19.6208_g2378_i0,4135,0.973805581849,1.0,0.0,0.0,0.0,0.0,0.0491409552017,0.0,0.994454263529,1.0,0.00292081206956,0.0,0.218754969024,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
55660,NODE_17340_length_2114_cov_14.1744_g12072_i1,2114,0.612233460524,1.0,0.0,0.0,0.0,0.0,0.759080070335,1.0,0.566797898486,1.0,0.22813217108,0.0,0.681714176379,True,131567,no rank,cellular organisms,N/A,True,False,no annotation
83384,NODE_591_length_8668_cov_32.4771_g415_i1,8668,0.00010714069892,0.0,0.0,0.0,0.0,0.0,0.118888240475,0.0,0.889679421544,1.0,0.0104032830048,0.0,0.00356900114568,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
49875,NODE_11237_length_2613_cov_16.7584_g8301_i1,2613,0.331779806055,0.0,0.0,0.0,0.0,0.0,0.906274094228,1.0,0.577564373456,1.0,0.220744524549,0.0,0.548346098022,True,131567,no rank,cellular organisms,N/A,True,False,no annotation
167097,NODE_3256_length_2114_cov_17.0228_g2517_i0,2114,2.42077891069e-05,0.0,0.0,0.0,0.0,0.0,0.000505305859597,0.0,0.637544140572,1.0,7.5587580889e-05,0.0,0.000110599899112,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
158576,NODE_4969_length_2188_cov_12.5668_g3787_i0,2188,0.100269911806,0.0,0.0,0.0,0.0,0.0,0.284112892914,0.0,0.173721363008,0.0,0.00181136191107,0.0,0.168783810585,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
183006,NODE_96_length_9625_cov_28.3887_g72_i0,9625,0.00406717974672,0.0,0.0,0.0,0.0,0.0,0.808581566857,1.0,0.681346097902,1.0,0.00790816889196,0.0,0.0573467224198,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
59829,NODE_2314_length_5184_cov_19.0382_g1690_i0,5184,1.92666587973e-05,0.0,0.0,0.0,0.0,0.0,0.129118010788,0.0,0.969426156935,1.0,0.0205580266403,0.0,0.00157723576501,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
131971,NODE_3656_length_3399_cov_152.122_g2459_i0,3399,3.69505940439e-05,0.0,0.0,0.0,0.0,0.0,0.30176806799,0.0,0.0644628952068,0.0,0.00040641331173,0.0,0.00333923784354,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
109879,NODE_17998_length_2041_cov_54.5453_g13520_i1,2041,0.999305918193,1.0,0.0,0.0,0.0,0.0,0.755415085359,1.0,0.00579449029862,0.0,7.5549251776e-06,0.0,0.868844500179,True,1,no rank,root,N/A,True,False,no annotation
190725,NODE_7821_length_2374_cov_21.9677_g5620_i0,2374,0.992009589962,1.0,0.0,0.0,0.0,0.0,0.00894953269218,0.0,0.624938467286,1.0,0.000363093891336,0.0,0.0942232575128,False,1,no rank,root,N/A,True,False,no annotation
78669,NODE_7813_length_2578_cov_47.6231_g1429_i4,2578,0.000901424891571,0.0,0.0,0.0,0.0,0.0,0.00083014319241,0.0,0.971244850972,1.0,0.000768986306668,0.0,0.000865050135661,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
51765,NODE_13219_length_2420_cov_15.0706_g9861_i0,2420,0.49334554314,0.0,0.0,0.0,0.0,0.0,0.999490757585,1.0,0.528647507172,1.0,0.0692949841832,0.0,0.702206743534,True,131567,no rank,cellular organisms,N/A,True,False,no annotation
145571,NODE_4710_length_3256_cov_19.2352_g3436_i0,3256,0.873575953631,1.0,0.0,0.0,0.0,0.0,0.00840678635765,0.0,0.0205912345076,0.0,4.25848648551e-05,0.0,0.0856969451577,False,1,no rank,root,N/A,True,False,no annotation
80843,NODE_20069_length_2098_cov_65.792_g1310_i5,2098,0.00209056175055,0.0,0.0,0.0,0.0,0.0,0.999847567249,1.0,0.0034718023269,0.0,0.00058233520992,0.0,0.0457191762882,False,1,no rank,root,N/A,True,False,no annotation
37310,NODE_8605_length_2006_cov_11.3244_g6641_i0,2006,0.176905615431,0.0,0.0,0.0,0.0,0.0,0.00590545646365,0.0,0.999995233207,1.0,0.843940027667,1.0,0.0323219493549,False,-2,-2,-2,N/A,True,False,no annotation
66866,NODE_9523_length_2822_cov_32.2851_g7061_i1,2822,0.000179240831772,0.0,0.0,0.0,0.0,0.0,0.00218417529808,0.0,0.623561554775,1.0,0.00118447646117,0.0,0.000625694332053,False,1,no rank,root,N/A,True,False,no annotation
196865,NODE_665_length_5473_cov_17.3302_g495_i0,5473,0.937474677745,1.0,0.0,0.0,0.0,0.0,0.99388442153,1.0,0.084024660204,0.0,0.00585505341952,0.0,0.965267567978,True,1,no rank,root,N/A,True,False,no annotation
147011,NODE_6143_length_2814_cov_22.369_g4497_i0,2814,0.999473476946,1.0,0.0,0.0,0.0,0.0,0.000431862101844,0.0,0.910383050181,1.0,0.00694232856021,0.0,0.020775820477,False,1,no rank,root,N/A,True,False,no annotation
180632,NODE_9760_length_2068_cov_52.2081_g7502_i0,2068,0.0160602752978,0.0,0.0,0.0,0.0,0.0,0.900755486373,1.0,0.576796575815,1.0,0.209823373601,0.0,0.120276269842,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
190644,NODE_7740_length_2388_cov_34.4376_g3386_i1,2388,0.00790227053374,0.0,0.0,0.0,0.0,0.0,0.00896257388381,0.0,0.999466116352,1.0,0.568284003798,1.0,0.00841574022344,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
167934,NODE_304_length_4381_cov_17.6153_g211_i0,4381,0.00023801259114,0.0,0.0,0.0,0.0,0.0,0.000549202166307,0.0,0.945276706262,1.0,0.000380794282185,0.0,0.000361548102833,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
201902,NODE_5777_length_2585_cov_11.0257_g4322_i0,2585,0.0675870221379,0.0,0.0,0.0,0.0,0.0,0.0605083887811,0.0,0.992617576302,1.0,0.134839445293,0.0,0.063949838249,False,1,no rank,root,N/A,True,False,no annotation
121315,NODE_1176_length_2512_cov_51.153_g926_i0,2512,0.186332151668,0.0,0.0,0.0,0.0,0.0,0.916173847296,1.0,0.611962459985,1.0,0.170688746949,0.0,0.413173866875,False,1,no rank,root,N/A,True,False,no annotation
52316,NODE_13795_length_2373_cov_10.8641_g10315_i0,2373,0.0335746123338,0.0,0.0,0.0,0.0,0.0,0.00353306497716,0.0,0.941446283227,1.0,0.0546795858561,0.0,0.0108913399983,False,1,no rank,root,N/A,True,False,no annotation
50070,NODE_11440_length_2592_cov_291.284_g8535_i0,2592,0.00040885839628,0.0,0.0,0.0,0.0,0.0,0.999629656557,1.0,0.013456503027,0.0,0.00143580177052,0.0,0.0202165026217,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
124592,NODE_2370_length_2236_cov_63.4434_g1685_i0,2236,0.307612247115,0.0,0.0,0.0,0.0,0.0,0.394753193238,0.0,0.684658499758,1.0,0.0878061180137,0.0,0.348469391522,False,1,no rank,root,N/A,True,False,no annotation
31912,NODE_2833_length_2960_cov_14.2647_g2191_i0,2960,0.583353189689,1.0,0.0,0.0,0.0,0.0,0.967981663399,1.0,0.816265178716,1.0,0.289296963864,0.0,0.751448728061,True,1,no rank,root,N/A,True,False,no annotation
100618,NODE_18147_length_2203_cov_8.06192_g12632_i0,2203,0.0456267697999,0.0,0.0,0.0,0.0,0.0,0.196727643424,0.0,0.0164717516209,0.0,4.59217608316e-05,0.0,0.0947420017721,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
115369,NODE_4927_length_3546_cov_91.377_g3556_i0,3546,8.69050875409e-06,0.0,0.0,0.0,0.0,0.0,0.000494092835199,0.0,0.969397166912,1.0,0.000731858480449,0.0,6.55279948543e-05,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
200594,NODE_4455_length_2857_cov_8.53105_g1031_i2,2857,0.999999997591,1.0,0.0,0.0,0.0,0.0,0.00333458014452,0.0,0.516840755154,1.0,0.00150167806938,0.0,0.0577458235415,False,1,no rank,root,N/A,True,False,no annotation
7381,NODE_600_length_3364_cov_64.9477_g456_i0,3364,0.00214049882128,0.0,0.0,0.0,0.0,0.0,0.0749889367497,0.0,0.68801198521,1.0,0.00115493658267,0.0,0.0126694013561,False,131567,no rank,cellular organisms,N/A,True,False,no annotation
127877,NODE_2186_length_2142_cov_17.2722_g1638_i0,2142,0.999980642415,1.0,0.0,0.0,0.0,0.0,0.998934114819,1.0,0.00417305976197,0.0,0.000196590855019,0.0,0.99945724164,True,-2,-2,-2,N/A,True,False,no annotation
